WEATHER,LOCATION,DATE,TAVG,TMAX,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2005,,76,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2005,,75,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2005,,78,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2005,,75,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2005,,79,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2005,,81,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2005,,80,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2005,,80,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2005,,83,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2005,,86,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2005,,86,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2005,,85,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2005,,85,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2005,,85,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2005,,75,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2005,,77,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2005,,79,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2005,,74,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2005,,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2005,,86,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2005,,77,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2005,,78,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2005,,85,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2005,,72,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2005,,71,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2005,,80,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2005,,70,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2005,,67,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2005,,77,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2005,,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2005,,81,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2005,,81,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2005,,83,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2005,,85,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2005,,72,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2005,,56,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2005,,57,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2005,,73,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2005,,62,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2005,,66,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2005,,61,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2005,,67,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2005,,67,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2005,,58,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2005,,60,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2005,,67,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2005,,75,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2005,,51,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2005,,48,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2005,,48,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2005,,56,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2005,,47,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2005,,42,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2005,,47,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2005,,47,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2005,,48,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2005,,53,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2005,,58,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2005,,66,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2005,,61,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2005,,53,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2005,,68,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2005,,68,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2005,,71,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2005,,74,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2005,,57,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2005,,59,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2005,,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2005,,50,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2005,,50,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2005,,62,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2005,,62,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2005,,57,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2005,,71,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2005,,69,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2005,,32,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2005,,33,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2005,,48,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2005,,55,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2005,,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2005,,40,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2005,,33,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2005,,35,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2005,,24,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2005,,45,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2005,,58,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2005,,66,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2005,,67,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2005,,40,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2005,,35,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2005,,31,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2005,,29,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2005,,30,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2005,,30,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2005,,26,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2005,,25,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2005,,31,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2005,,34,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2005,,33,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2005,,33,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2005,,29,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2005,,25,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2005,,26,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2005,,33,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2005,,33,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2005,,33,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2005,,34,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2005,,28,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2005,,23,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2005,,29,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2005,,33,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2005,,44,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2005,,50,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2005,,43,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2005,,40,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2005,,36,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2005,,57,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2005,,49,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2005,,37,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2005,,41,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2006,,40,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2006,,46,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2006,,41,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2006,,50,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2006,,43,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2006,,33,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2006,,34,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2006,,53,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2006,,56,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2006,,49,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2006,,59,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2006,,56,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2006,,68,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2006,,47,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2006,,31,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2006,,42,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2006,,55,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2006,,47,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2006,,54,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2006,,57,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2006,,54,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2006,,45,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2006,,40,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2006,,43,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2006,,35,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2006,,30,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2006,,40,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2006,,54,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2006,,55,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2006,,52,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2006,,42,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2006,,40,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2006,,51,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2006,,50,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2006,,50,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2006,,34,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2006,,33,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2006,,29,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2006,,30,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2006,,29,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2006,,35,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2006,,35,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2006,,29,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2006,,28,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2006,,45,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2006,,57,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2006,,65,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2006,,59,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2006,,27,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2006,,22,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2006,,32,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2006,,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2006,,47,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2006,,47,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2006,,36,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2006,,53,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2006,,26,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2006,,28,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2006,,33,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2006,,43,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2006,,40,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2006,,30,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2006,,37,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2006,,42,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2006,,43,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2006,,43,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2006,,44,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2006,,66,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2006,,63,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2006,,57,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2006,,62,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2006,,75,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2006,,51,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2006,,42,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2006,,47,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2006,,44,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2006,,38,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2006,,43,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2006,,39,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2006,,32,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2006,,34,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2006,,44,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2006,,41,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2006,,41,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2006,,44,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2006,,52,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2006,,53,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2006,,59,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2006,,69,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2006,,77,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2006,,60,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2006,,56,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2006,,70,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2006,,52,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2006,,41,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2006,,57,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2006,,75,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2006,,49,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2006,,53,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2006,,64,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2006,,73,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2006,,77,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2006,,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2006,,67,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2006,,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2006,,63,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2006,,67,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2006,,69,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2006,,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2006,,78,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2006,,74,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2006,,63,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2006,,67,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2006,,60,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2006,,64,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2006,,59,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2006,,68,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2006,,63,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2006,,69,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2006,,71,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2006,,72,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2006,,74,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2006,,71,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2006,,73,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2006,,72,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2006,,60,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2006,,64,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2006,,61,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2006,,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2006,,79,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2006,,71,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2006,,59,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2006,,66,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2006,,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2006,,53,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2006,,54,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2006,,63,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2006,,61,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2006,,51,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2006,,62,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2006,,61,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2006,,62,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2006,,65,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2006,,73,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2006,,74,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2006,,71,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2006,,78,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/28/2006,,85,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/29/2006,,88,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/30/2006,,89,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/31/2006,,89,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/1/2006,,80,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/2/2006,,69,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/3/2006,,70,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/4/2006,,62,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/5/2006,,76,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/6/2006,,79,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/7/2006,,81,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/8/2006,,79,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/9/2006,,75,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/10/2006,,67,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/11/2006,,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/12/2006,,67,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/13/2006,,76,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/14/2006,,76,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/15/2006,,78,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/16/2006,,81,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/17/2006,,87,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2006,,89,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2006,,82,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2006,,79,61
