WEATHER,LOCATION,DATE,TMAX,TAVG,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2015,,80,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2015,,77,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2015,,77,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2015,,85,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2015,,86,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2015,,88,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2015,,89,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2015,,79,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2015,,87,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2015,,81,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2015,,78,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2015,,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2015,,82,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2015,,79,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2015,,70,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2015,,68,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2015,,70,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2015,,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2015,,85,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2015,,84,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2015,,88,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2015,,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2015,,88,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2015,,87,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2015,,89,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2015,,90,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2015,,86,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2015,,89,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2015,,90,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2015,,88,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2015,,70,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2015,,78,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2015,,65,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2015,,63,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2015,,72,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2015,,77,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2015,,81,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2015,,82,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2015,,83,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2015,,85,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2015,,69,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2015,,71,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2015,,74,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2015,,76,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2015,,80,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2015,,77,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2015,,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2015,,74,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2015,,73,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2015,,70,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2015,,64,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2015,,63,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2015,,54,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2015,,53,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2015,,61,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2015,,70,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2015,,75,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2015,,70,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2015,,74,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2015,,70,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2015,,62,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2015,,68,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2015,,72,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2015,,62,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2015,,58,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2015,,62,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2015,,57,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2015,,45,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2015,,44,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2015,,59,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2015,,70,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2015,,71,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2015,,71,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2015,,63,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2015,,65,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2015,,60,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2015,,58,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2015,,59,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2015,,66,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2015,,61,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2015,,49,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2015,,59,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2015,,65,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2015,,68,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2015,,77,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2015,,78,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2015,,77,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2015,,71,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2015,,57,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2015,,54,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2015,,60,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2015,,56,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2015,,54,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2015,,67,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2015,,51,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2015,,49,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2015,,62,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2015,,64,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2015,,67,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2015,,65,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2015,,65,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2015,,49,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2015,,58,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2015,,41,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2015,,38,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2015,,47,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2015,,59,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2015,,65,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2015,,67,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2015,,62,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2015,,43,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2015,,47,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2015,,59,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2015,,52,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2015,,40,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2015,,47,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2015,,50,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2015,,50,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2015,,50,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2015,,48,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2015,,58,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2015,,57,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2015,,62,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2015,,70,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2015,,66,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2015,,68,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2015,,53,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2015,,59,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2015,,55,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2015,,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2015,,34,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2015,,41,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2015,,55,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2015,,64,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2015,,66,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2015,,65,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2015,,63,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2015,,58,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2015,,69,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2015,,43,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2015,,56,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2015,,52,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2015,,43,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2016,,37,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2016,,37,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2016,,34,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2016,,30,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2016,,28,8
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2016,,43,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2016,,48,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2016,,44,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2016,,57,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2016,,50,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2016,,24,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2016,,32,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2016,,20,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2016,,45,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2016,,52,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2016,,43,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2016,,32,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2016,,14,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2016,,19,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2016,,22,9
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2016,,24,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2016,,25,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2016,,29,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2016,,29,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2016,,45,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2016,,51,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2016,,34,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2016,,44,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2016,,37,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2016,,54,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2016,,65,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2016,,60,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2016,,52,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2016,,65,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2016,,44,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2016,,37,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2016,,45,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2016,,51,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2016,,48,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2016,,35,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2016,,26,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2016,,20,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2016,,21,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2016,,18,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2016,,21,3
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2016,,35,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2016,,36,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2016,,35,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2016,,34,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2016,,60,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2016,,69,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2016,,58,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2016,,51,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2016,,53,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2016,,65,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2016,,47,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2016,,31,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2016,,42,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2016,,66,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/29/2016,,61,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2016,,67,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2016,,43,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2016,,36,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2016,,35,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2016,,43,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2016,,41,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2016,,68,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2016,,71,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2016,,74,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2016,,65,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2016,,55,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2016,,68,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2016,,59,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2016,,69,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2016,,61,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2016,,70,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2016,,59,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2016,,59,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2016,,40,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2016,,38,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2016,,42,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2016,,60,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2016,,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2016,,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2016,,60,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2016,,60,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2016,,75,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2016,,58,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2016,,52,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2016,,68,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2016,,71,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2016,,67,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2016,,53,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2016,,47,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2016,,55,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2016,,43,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2016,,66,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2016,,53,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2016,,45,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2016,,34,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2016,,52,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2016,,65,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2016,,51,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2016,,57,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2016,,67,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2016,,70,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2016,,74,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2016,,81,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2016,,81,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2016,,74,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2016,,74,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2016,,74,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2016,,68,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2016,,62,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2016,,69,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2016,,79,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2016,,76,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2016,,65,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2016,,56,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2016,,57,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2016,,66,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2016,,72,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2016,,69,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2016,,64,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2016,,63,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2016,,63,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2016,,67,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2016,,71,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2016,,65,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2016,,56,46
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2016,,69,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2016,,74,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2016,,78,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2016,,69,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2016,,56,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2016,,50,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2016,,62,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2016,,62,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2016,,56,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2016,,69,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2016,,72,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2016,,57,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2016,,62,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2016,,76,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2016,,79,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2016,,81,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2016,,81,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2016,,86,66
